@relation dataset-weka.filters.unsupervised.attribute.Remove-R1

@attribute name {A-Bomb,'Abe Sapien','Abin Sur',Abomination,'Absorbing Man','Adam Strange','Agent Bob','Agent Zero',Air-Walker,Ajax,'Alan Scott',Alien,Amazo,Ammo,Angel,'Angel Dust','Angel Salvadore','Animal Man',Annihilus,Ant-Man,'Ant-Man II',Anti-Venom,Apocalypse,Aqualad,Aquaman,Arachne,Archangel,Arclight,Ardina,Ares,Ariel,Armor,Atlas,Atom,'Atom Girl','Atom II',Aurora,Azazel,Bane,Banshee,Bantam,Batgirl,'Batgirl IV','Batgirl VI',Batman,'Batman II',Battlestar,Beak,Beast,'Beast Boy','Beta Ray Bill','Big Barda','Big Man',Binary,Bishop,Bizarro,'Black Adam','Black Bolt','Black Canary','Black Cat','Black Knight III','Black Lightning','Black Mamba','Black Manta','Black Panther','Black Widow',Blackout,Blackwing,Blackwulf,Blade,Bling!,Blink,'Blizzard II',Blob,Bloodaxe,'Blue Beetle II',Boom-Boom,'Booster Gold',Brainiac,'Brainiac 5','Brother Voodoo',Buffy,Bullseye,Bumblebee,Cable,Callisto,Cannonball,'Captain America','Captain Atom','Captain Britain','Captain Marvel','Captain Marvel II',Carnage,Cat,Catwoman,Century,Chamber,Changeling,Cheetah,'Cheetah II','Cheetah III',Chromos,'Citizen Steel',Cloak,Colossus,Copycat,Cottonmouth,'Crimson Dynamo',Crystal,Cyborg,Cyclops,Dagger,Daredevil,Darkhawk,Darkseid,Darkstar,'Darth Vader',Dash,Dazzler,Deadman,Deadpool,Deadshot,Deathlok,Deathstroke,Demogoblin,Destroyer,Diamondback,'Doc Samson','Doctor Doom','Doctor Doom II','Doctor Fate','Doctor Octopus','Doctor Strange',Domino,'Donna Troy',Doomsday,Doppelganger,'Drax the Destroyer',Elastigirl,Electro,Elektra,'Elongated Man','Emma Frost',Enchantress,Etrigan,'Evil Deadpool',Evilhawk,Exodus,'Fabian Cortez',Falcon,Feral,'Fin Fang Foom',Firebird,Firelord,Firestar,Firestorm,Flash,'Flash II','Flash III','Flash IV',Forge,'Franklin Richards',Frenzy,Frigga,Galactus,Gambit,Gamora,Genesis,'Ghost Rider',Giganta,Gladiator,'Goblin Queen',Goku,'Goliath IV','Gorilla Grodd','Granny Goodness',Gravity,'Green Arrow','Green Goblin','Green Goblin II','Green Goblin III','Green Goblin IV',Groot,'Guy Gardner','Hal Jordan','Han Solo','Harley Quinn',Havok,Hawk,Hawkeye,'Hawkeye II',Hawkgirl,Hawkman,'Heat Wave',Hela,Hellboy,Hellcat,Hellstorm,Hercules,Hobgoblin,'Hope Summers',Hulk,'Human Torch',Huntress,Husk,Hybrid,Hydro-Man,Hyperion,Iceman,Impulse,'Indiana Jones',Ink,'Invisible Woman','Iron Fist','Iron Man','Jack of Hearts',Jack-Jack,'James T. Kirk','Jean Grey','Jennifer Kale','Jessica Jones','John Stewart','John Wraith',Joker,Jolt,Jubilee,Juggernaut,Justice,Kang,'Karate Kid','Killer Croc',Kilowog,Klaw,'Kraven II','Kraven the Hunter',Krypto,'Kyle Rayner','Lady Deathstrike',Leader,Legion,'Lex Luthor','Light Lass','Lightning Lad','Lightning Lord','Living Brain',Lizard,Lobo,Loki,Longshot,'Luke Cage','Luke Skywalker',Mach-IV,'Machine Man',Magneto,Man-Thing,Man-Wolf,Mandarin,Mantis,'Martian Manhunter','Marvel Girl','Master Brood',Maverick,Maxima,Medusa,Meltdown,Mephisto,Mera,Metallo,Metamorpho,Metron,'Micro Lad',Mimic,'Miss Martian','Mister Fantastic','Mister Freeze','Mister Sinister',Mockingbird,MODOK,'Molten Man',Monarch,'Moon Knight',Moonstone,Morlun,'Moses Magnum','Mr Immortal','Mr Incredible','Ms Marvel II','Multiple Man',Mysterio,Mystique,Namor,Namora,Namorita,'Naruto Uzumaki',Nebula,'Nick Fury',Nightcrawler,Nightwing,Northstar,Nova,Odin,Omniscient,'One Punch Man',Onslaught,Oracle,'Penance II',Penguin,'Phantom Girl',Phoenix,Plantman,'Plastic Man',Plastique,'Poison Ivy',Polaris,'Power Girl',Predator,'Professor X','Professor Zoom',Psylocke,Punisher,'Purple Man',Pyro,Question,Quicksilver,Quill,'Raunknowns Al Ghul',Rambo,Raven,Ray,'Razor-Fist II','Red Arrow','Red Hood','Red Hulk','Red Robin','Red Skull','Red Tornado',Rhino,'Rick Flag',Ripcord,Robin,'Robin II','Robin III','Robin V','Rocket Raccoon',Rogue,Rorschach,Sabretooth,Sage,Sandman,Sasquatch,Scarecrow,'Scarlet Spider','Scarlet Spider II','Scarlet Witch',Scorpion,Sentry,'Shadow King','Shadow Lass',Shadowcat,Shang-Chi,Shatterstar,She-Hulk,She-Thing,Shocker,Shriek,Sif,'Silver Surfer',Silverclaw,Sinestro,Siren,Siryn,Skaar,Snowbird,'Solomon Grundy',Songbird,'Space Ghost',Spawn,Spider-Girl,Spider-Gwen,Spider-Man,Spider-Woman,'Spider-Woman III','Spider-Woman IV',Spock,Spyke,Star-Lord,Starfire,Stargirl,Static,Steel,Steppenwolf,Storm,Sunspot,Superboy,Superboy-Prime,Supergirl,Superman,Swarm,Synch,T-1000,Taskmaster,Tempest,Thanos,'The Comedian',Thing,Thor,'Thor Girl',Thunderbird,'Thunderbird III',Thunderstrike,Thundra,'Tiger Shark',Tigra,Tinkerer,Toad,Toxin,Trickster,'Triplicate Girl',Triton,Ultragirl,Ultron,Utgard-Loki,'Valerie Hart',Valkyrie,Vanisher,Vegeta,Venom,'Venom II','Venom III','Vertigo II',Vibe,Vindicator,'Violet Parr',Vision,Vixen,Vulture,Walrus,'War Machine',Warlock,Warp,Warpath,Wasp,'Winter Soldier',Wolfsbane,Wolverine,'Wonder Girl','Wonder Man','Wonder Woman',X-23,X-Man,Yellowjacket,'Yellowjacket II',Yoda,Zatanna,Zoom}
@attribute Gender {Male,Female,-}
@attribute 'Eye color' {yellow,blue,green,brown,-,red,violet,white,purple,black,silver,grey,'yellow (without irises)',gold,'blue / white',hazel,'green / blue','white / red',indigo,amber,'yellow / blue'}
@attribute Race {Human,'Icthyo Sapien',Ungaran,'Human / Radiation',-,Cyborg,'Xenomorph XX121',Android,Mutant,Symbiote,Atlantean,Alien,'God / Eternal',Neyaphem,'New God',Bizarro,Inhuman,Metahuman,Demon,Vampire,Human-Kree,Amazon,'Human / Altered',Kakarantharaian,'Cosmic Entity',Zen-Whoberian,Strontian,Saiyan,Gorilla,'Flora Colossus',Human-Vuldarian,Asgardian,Demi-God,Eternal,Bolovaxian,Kryptonian,Czarnian,Martian,Luphomoid,'Human / Cosmic',Yautja,Animal,Clone,Talokite,Korugaran,Zombie,Human-Vulcan,Human-Spartoi,Tamaranean,'Frost Giant','Mutant / Clone','Yodaunknowns species'}
@attribute 'Hair color' {'No Hair',Blond,Brown,-,White,Black,Purple,Orange,Pink,Red,Auburn,'Strawberry Blond',black,Blue,Green,Magenta,'Brown / White',blond,Silver,'Red / Grey',Grey,'Orange / White',Yellow,Brownn,Gold,'Red / Orange',Indigo,'Red / White','Black / Blue'}
@attribute Height numeric
@attribute Publisher {'Marvel Comics','Dark Horse Comics','DC Comics','Team Epic TV','George Lucas',Shueisha,'Star Trek',-,'Image Comics'}
@attribute 'Skin color' {-,blue,red,black,grey,gold,green,white,pink,silver,yellow,purple,blue-white,orange}
@attribute Alignment {good,bad,-,neutral}
@attribute Weight numeric
@attribute Agility {False,True}
@attribute 'Accelerated Healing' {True,False}
@attribute 'Lantern Power Ring' {False,True}
@attribute 'Dimensional Awareness' {False,True}
@attribute 'Cold Resistance' {False,True}
@attribute Durability {True,False}
@attribute Stealth {False,True}
@attribute 'Energy Absorption' {False,True}
@attribute Flight {False,True}
@attribute 'Danger Sense' {False,True}
@attribute 'Underwater breathing' {False,True}
@attribute Marksmanship {False,True}
@attribute 'Weapons Master' {False,True}
@attribute 'Power Augmentation' {False,True}
@attribute 'Animal Attributes' {False,True}
@attribute Longevity {True,False}
@attribute Intelligence {False,True}
@attribute 'Super Strength' {True,False}
@attribute Cryokinesis {False,True}
@attribute Telepathy {False,True}
@attribute 'Energy Armor' {False,True}
@attribute 'Energy Blasts' {False,True}
@attribute Duplication {False,True}
@attribute 'Size Changing' {False,True}
@attribute 'Density Control' {False,True}
@attribute Stamina {True,False}
@attribute 'Astral Travel' {False,True}
@attribute 'Audio Control' {False,True}
@attribute Dexterity {False,True}
@attribute Omnitrix {False}
@attribute 'Super Speed' {False,True}
@attribute Possession {False,True}
@attribute 'Animal Oriented Powers' {False,True}
@attribute 'Weapon-based Powers' {False,True}
@attribute Electrokinesis {False,True}
@attribute 'Darkforce Manipulation' {False,True}
@attribute 'Death Touch' {False,True}
@attribute Teleportation {False,True}
@attribute 'Enhanced Senses' {False,True}
@attribute Telekinesis {False,True}
@attribute 'Energy Beams' {False,True}
@attribute Magic {False,True}
@attribute Hyperkinesis {False}
@attribute Jump {False,True}
@attribute Clairvoyance {False,True}
@attribute 'Dimensional Travel' {False,True}
@attribute 'Power Sense' {False,True}
@attribute Shapeshifting {False,True}
@attribute 'Peak Human Condition' {False,True}
@attribute Immortality {False,True}
@attribute Camouflage {True,False}
@attribute 'Element Control' {False,True}
@attribute Phasing {False,True}
@attribute 'Astral Projection' {False,True}
@attribute 'Electrical Transport' {False,True}
@attribute 'Fire Control' {False,True}
@attribute Projection {False,True}
@attribute Summoning {False,True}
@attribute 'Enhanced Memory' {False,True}
@attribute Reflexes {False,True}
@attribute Invulnerability {False,True}
@attribute 'Energy Constructs' {False,True}
@attribute 'Force Fields' {False,True}
@attribute Self-Sustenance {True,False}
@attribute Anti-Gravity {False,True}
@attribute Empathy {False,True}
@attribute 'Power Nullifier' {False,True}
@attribute 'Radiation Control' {False,True}
@attribute 'Psionic Powers' {False,True}
@attribute Elasticity {False,True}
@attribute 'Substance Secretion' {False,True}
@attribute 'Elemental Transmogrification' {False,True}
@attribute Technopath/Cyberpath {False,True}
@attribute 'Photographic Reflexes' {False,True}
@attribute 'Seismic Power' {False,True}
@attribute Animation {False,True}
@attribute Precognition {False,True}
@attribute 'Mind Control' {False,True}
@attribute 'Fire Resistance' {False,True}
@attribute 'Power Absorption' {False,True}
@attribute 'Enhanced Hearing' {False,True}
@attribute 'Nova Force' {False,True}
@attribute Insanity {False,True}
@attribute Hypnokinesis {False,True}
@attribute 'Animal Control' {False,True}
@attribute 'Natural Armor' {False,True}
@attribute Intangibility {False,True}
@attribute 'Enhanced Sight' {False,True}
@attribute 'Molecular Manipulation' {False,True}
@attribute 'Heat Generation' {False,True}
@attribute Adaptation {False,True}
@attribute Gliding {False,True}
@attribute 'Power Suit' {False,True}
@attribute 'Mind Blast' {False,True}
@attribute 'Probability Manipulation' {False,True}
@attribute 'Gravity Control' {False,True}
@attribute Regeneration {False,True}
@attribute 'Light Control' {False,True}
@attribute Echolocation {False,True}
@attribute Levitation {False,True}
@attribute 'Toxin and Disease Control' {False,True}
@attribute Banish {False,True}
@attribute 'Energy Manipulation' {False,True}
@attribute 'Heat Resistance' {False,True}
@attribute 'Natural Weapons' {False,True}
@attribute 'Time Travel' {False,True}
@attribute 'Enhanced Smell' {False,True}
@attribute Illusions {False,True}
@attribute Thirstokinesis {False}
@attribute 'Hair Manipulation' {False,True}
@attribute Illumination {False,True}
@attribute Omnipotent {False,True}
@attribute Cloaking {False,True}
@attribute 'Changing Armor' {False,True}
@attribute 'Power Cosmic' {False,True}
@attribute Biokinesis {False,True}
@attribute 'Water Control' {False,True}
@attribute 'Radiation Immunity' {False,True}
@attribute 'Vision - Telescopic' {False,True}
@attribute 'Toxin and Disease Resistance' {False,True}
@attribute 'Spatial Awareness' {False}
@attribute 'Energy Resistance' {False,True}
@attribute 'Telepathy Resistance' {False,True}
@attribute 'Molecular Combustion' {False,True}
@attribute Omnilingualism {False,True}
@attribute 'Portal Creation' {False,True}
@attribute Magnetism {False,True}
@attribute 'Mind Control Resistance' {False,True}
@attribute 'Plant Control' {False,True}
@attribute Sonar {False,True}
@attribute 'Sonic Scream' {False,True}
@attribute 'Time Manipulation' {False,True}
@attribute 'Enhanced Touch' {False,True}
@attribute 'Magic Resistance' {False,True}
@attribute Invisibility {False,True}
@attribute Sub-Mariner {False,True}
@attribute 'Radiation Absorption' {False,True}
@attribute 'Intuitive aptitude' {False}
@attribute 'Vision - Microscopic' {False,True}
@attribute Melting {False,True}
@attribute 'Wind Control' {False,True}
@attribute 'Super Breath' {False,True}
@attribute Wallcrawling {False,True}
@attribute 'Vision - Night' {False,True}
@attribute 'Vision - Infrared' {False,True}
@attribute 'Grim Reaping' {False,True}
@attribute 'Matter Absorption' {False,True}
@attribute 'The Force' {False,True}
@attribute Resurrection {False,True}
@attribute Terrakinesis {False,True}
@attribute 'Vision - Heat' {False,True}
@attribute Vitakinesis {False,True}
@attribute 'Radar Sense' {False,True}
@attribute 'Qwardian Power Ring' {False,True}
@attribute 'Weather Control' {False,True}
@attribute 'Vision - X-Ray' {False,True}
@attribute 'Vision - Thermal' {False,True}
@attribute 'Web Creation' {False,True}
@attribute 'Reality Warping' {False,True}
@attribute 'Odin Force' {False,True}
@attribute 'Symbiote Costume' {False,True}
@attribute 'Speed Force' {False,True}
@attribute 'Phoenix Force' {False,True}
@attribute 'Molecular Dissipation' {False}
@attribute 'Vision - Cryo' {False,True}
@attribute Omnipresent {False}
@attribute Omniscient {False}

@data
'Invisible Woman',Female,blue,'Human / Radiation',Blond,168,'Marvel Comics',-,good,54,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'Iron Fist',Male,blue,Human,Blond,180,'Marvel Comics',-,good,79,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'Iron Man',Male,blue,Human,Black,198,'Marvel Comics',-,good,191,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'Jack of Hearts',Male,'blue / white',Human,Brown,155,'Marvel Comics',-,good,79,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jack-Jack,Male,blue,Human,Brown,71,'Dark Horse Comics',-,good,14,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'James T. Kirk',Male,hazel,Human,Brown,178,'Star Trek',-,good,77,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'Jean Grey',Female,green,Mutant,Red,168,'Marvel Comics',-,good,52,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'Jennifer Kale',Female,blue,-,Blond,168,'Marvel Comics',-,good,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'Jessica Jones',Female,brown,Human,Brown,170,'Marvel Comics',-,good,56,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'John Stewart',Male,green,Human,Black,185,'DC Comics',-,good,90,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'John Wraith',Male,brown,-,Black,183,'Marvel Comics',-,good,88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joker,Male,green,Human,Green,196,'DC Comics',white,bad,86,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jolt,Female,blue,-,Black,165,'Marvel Comics',-,good,49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jubilee,Female,red,Mutant,Black,165,'Marvel Comics',-,good,52,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juggernaut,Male,blue,Human,Red,287,'Marvel Comics',-,neutral,855,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Justice,Male,hazel,Human,Brown,178,'Marvel Comics',-,good,81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kang,Male,brown,-,Brown,191,'Marvel Comics',-,bad,104,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'Karate Kid',Male,brown,Human,Brown,173,'DC Comics',-,good,72,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'Killer Croc',Male,red,Metahuman,'No Hair',244,'DC Comics',green,bad,356,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
